Pallet: "collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,n,p,extrinsic_time,storage_root_time
100,100,17,510056,78619
100,100,17,504323,77855
100,100,17,507421,78805
100,100,17,506989,78205
100,100,17,504667,78022
100,100,17,507298,78504
100,100,17,505032,78320
100,100,17,504691,78339
100,100,17,506271,77756
100,100,17,505474,77428
100,100,18,534627,84738
100,100,18,528133,84864
100,100,18,530241,85014
100,100,18,532136,84881
100,100,18,534045,84906
100,100,18,533590,85412
100,100,18,533958,84084
100,100,18,545743,85556
100,100,18,532243,84705
100,100,18,530318,84247
100,100,18,532217,85673
100,100,18,532146,84400
100,100,18,530608,85390
100,100,18,532276,84165
100,100,18,535895,84462
100,100,18,533429,84993
100,100,18,534338,84930
100,100,18,533737,84973
100,100,18,532731,85160
100,100,18,528872,84691
100,100,19,558987,89642
100,100,19,560879,89503
100,100,19,560192,89401
100,100,19,555263,89688
100,100,19,557786,89113
100,100,19,559286,89048
100,100,19,558955,89803
100,100,19,558244,88960
100,100,19,558362,89164
100,100,19,558846,89139
100,100,19,558764,89405
100,100,19,557413,88762
100,100,19,557889,89458
100,100,19,561093,88950
100,100,19,560231,89887
100,100,19,560236,89329
100,100,19,563198,89636
100,100,19,559801,90357
100,100,19,559051,89529
100,100,19,558752,89280
100,100,20,585724,92239
100,100,20,585633,93014
100,100,20,586758,92008
100,100,20,614166,93342
100,100,20,584061,92709
100,100,20,583282,92145
100,100,20,618573,93680
100,100,20,586105,92029
100,100,20,582454,92130
100,100,20,585023,91801
100,100,20,586466,92973
100,100,20,587409,92608
100,100,20,589474,91459
100,100,20,583768,92740
100,100,20,586260,92048
100,100,20,584644,92476
100,100,20,588115,92343
100,100,20,585460,92239
100,100,20,586804,92240
100,100,20,587216,93057
100,100,21,609586,94607
100,100,21,609744,113143
100,100,21,608581,94132
100,100,21,608609,94421
100,100,21,612728,93923
100,100,21,614845,93895
100,100,21,610918,93311
100,100,21,609889,94569
100,100,21,610245,94514
100,100,21,612678,94302
100,100,21,610615,94465
100,100,21,610068,94346
100,100,21,612182,94568
100,100,21,610219,94203
100,100,21,614024,94999
100,100,21,609087,93828
100,100,21,611459,94750
100,100,21,610553,94746
100,100,21,614810,93646
100,100,21,612150,93937
100,100,22,634667,96299
100,100,22,636999,96809
100,100,22,638725,96943
100,100,22,633846,96269
100,100,22,638959,97112
100,100,22,635124,97554
100,100,22,634366,96710
100,100,22,633588,95954
100,100,22,635396,96616
100,100,22,637896,97224
100,100,22,639644,97521
100,100,22,635028,96293
100,100,22,635563,96955
100,100,22,635462,96764
100,100,22,637493,97018
100,100,22,634231,96667
100,100,22,635845,96778
100,100,22,635172,96095
100,100,22,634088,96402
100,100,22,638036,96963
100,100,23,667818,101390
100,100,23,662665,119840
100,100,23,669040,104086
100,100,23,660462,101864
100,100,23,662431,100177
100,100,23,662341,100940
100,100,23,662232,101389
100,100,23,663301,102397
100,100,23,663666,101270
100,100,23,665512,100834
100,100,23,664428,101833
100,100,23,661132,101907
100,100,23,661432,100507
100,100,23,665188,100166
100,100,23,663191,101370
100,100,23,663841,100091
100,100,23,664190,101211
100,100,23,662327,100957
100,100,23,663535,101543
100,100,23,665289,101591
100,100,24,688516,103863
100,100,24,690106,103858
100,100,24,687660,103974
100,100,24,688290,103688
100,100,24,692767,104237
100,100,24,691864,104259
100,100,24,689414,103873
100,100,24,690259,103842
100,100,24,688582,103465
100,100,24,689461,103105
100,100,24,690653,103984
100,100,24,689890,104410
100,100,24,690639,103780
100,100,24,688252,104066
100,100,24,689735,104065
100,100,24,690608,103871
100,100,24,689075,104414
100,100,24,688059,104325
100,100,24,691568,104632
100,100,24,691578,104361
100,100,25,720160,107790
100,100,25,714966,108277
100,100,25,715742,107763
100,100,25,715857,107325
100,100,25,715741,108010
100,100,25,711356,108785
100,100,25,712961,107501
100,100,25,719409,109015
100,100,25,715988,108535
100,100,25,715961,108673
100,100,25,711758,107678
100,100,25,716949,108289
100,100,25,716286,108102
100,100,25,715245,107273
100,100,25,715702,107731
100,100,25,717177,108113
100,100,25,714112,108057
100,100,25,716079,108322
100,100,25,715344,108186
100,100,25,712771,107947
100,100,26,741465,111382
100,100,26,738081,110604
100,100,26,741868,110654
100,100,26,739704,109914
100,100,26,746341,110657
100,100,26,745472,110555
100,100,26,742405,110378
100,100,26,741218,110357
100,100,26,738842,110889
100,100,26,745443,110654
100,100,26,741103,110780
100,100,26,739654,110719
100,100,26,738996,110617
100,100,26,742782,110865
100,100,26,744182,110946
100,100,26,740263,110586
100,100,26,741075,110938
100,100,26,740604,110573
100,100,26,741093,111340
100,100,26,740400,110481
100,100,27,774612,113122
100,100,27,767549,113378
100,100,27,767463,112662
100,100,27,769214,113365
100,100,27,767775,113681
100,100,27,771128,113126
100,100,27,765373,112777
100,100,27,768078,113218
100,100,27,767557,112115
100,100,27,768735,113776
100,100,27,764065,112007
100,100,27,771043,113676
100,100,27,769102,112337
100,100,27,771279,113754
100,100,27,762877,113921
100,100,27,774575,114270
100,100,27,771409,112479
100,100,27,768905,112672
100,100,27,768181,113728
100,100,27,770418,113217
100,100,28,797865,115324
100,100,28,793936,116331
100,100,28,795475,114892
100,100,28,794528,115354
100,100,28,795110,115198
100,100,28,794556,117141
100,100,28,794209,115357
100,100,28,793625,114932
100,100,28,794796,114391
100,100,28,797451,115669
100,100,28,795603,115603
100,100,28,797682,114265
100,100,28,795824,114713
100,100,28,801224,114543
100,100,28,793064,114586
100,100,28,794204,116001
100,100,28,796534,114275
100,100,28,793884,115839
100,100,28,798639,115325
100,100,28,793150,114963
100,100,29,822045,119118
100,100,29,815875,118918
100,100,29,827208,121637
100,100,29,818721,118947
100,100,29,822317,119493
100,100,29,826296,119954
100,100,29,823241,119579
100,100,29,824469,119444
100,100,29,821718,119414
100,100,29,824777,119040
100,100,29,821240,119070
100,100,29,821911,118974
100,100,29,826080,118478
100,100,29,824814,120140
100,100,29,823182,118688
100,100,29,819804,119745
100,100,29,821589,118733
100,100,29,823202,119945
100,100,29,821546,118337
100,100,29,821794,119167
100,100,30,853901,121601
100,100,30,847406,121340
100,100,30,851339,121116
100,100,30,847470,120468
100,100,30,849163,121665
100,100,30,847012,121424
100,100,30,847825,126886
100,100,30,881400,121075
100,100,30,847319,122069
100,100,30,848298,121229
100,100,30,846575,120792
100,100,30,842528,120703
100,100,30,847505,121474
100,100,30,853666,120881
100,100,30,843775,121444
100,100,30,847726,121207
100,100,30,845583,121402
100,100,30,851062,122101
100,100,30,850915,121892
100,100,30,850303,121131
100,100,31,874213,126351
100,100,31,902980,126423
100,100,31,875755,126469
100,100,31,877498,126386
100,100,31,874326,126299
100,100,31,874674,125957
100,100,31,906949,126317
100,100,31,875746,126589
100,100,31,876081,126068
100,100,31,871798,126727
100,100,31,875951,125197
100,100,31,874709,126085
100,100,31,874874,126468
100,100,31,879211,126853
100,100,31,876827,125509
100,100,31,876490,127026
100,100,31,872547,126037
100,100,31,874744,125672
100,100,31,877098,126215
100,100,31,871514,125133
100,100,32,895104,130305
100,100,32,902783,130584
100,100,32,900326,130506
100,100,32,903610,130334
100,100,32,896800,130503
100,100,32,901088,129649
100,100,32,902320,130476
100,100,32,900881,129758
100,100,32,902491,130945
100,100,32,898808,130443
100,100,32,904218,130890
100,100,32,900042,130482
100,100,32,894743,130337
100,100,32,895259,129772
100,100,32,907515,131273
100,100,32,900008,130054
100,100,32,900538,129875
100,100,32,906262,129762
100,100,32,901801,130520
100,100,32,899940,130144
100,100,33,926204,132652
100,100,33,926171,132806
100,100,33,925234,132593
100,100,33,925886,132882
100,100,33,926917,133302
100,100,33,925369,132546
100,100,33,929859,135067
100,100,33,930456,133147
100,100,33,925409,132674
100,100,33,929185,132912
100,100,33,930001,133715
100,100,33,925941,132404
100,100,33,924221,133631
100,100,33,928613,133425
100,100,33,952179,134664
100,100,33,930710,134265
100,100,33,926409,133333
100,100,33,931387,133287
100,100,33,929652,132845
100,100,33,929728,133356
100,100,34,955210,136539
100,100,34,953684,135075
100,100,34,952405,135939
100,100,34,951816,136373
100,100,34,957754,135885
100,100,34,952245,134968
100,100,34,957397,135367
100,100,34,958851,135897
100,100,34,957536,135324
100,100,34,955616,135287
100,100,34,954478,133599
100,100,34,959400,134963
100,100,34,960437,135048
100,100,34,956514,135948
100,100,34,961839,134900
100,100,34,953646,134126
100,100,34,956804,135063
100,100,34,958833,135502
100,100,34,954953,135085
100,100,34,954913,135039
100,100,35,985764,138959
100,100,35,983680,140341
100,100,35,984895,140147
100,100,35,980479,138126
100,100,35,984558,139426
100,100,35,988150,139388
100,100,35,981647,139612
100,100,35,982971,139643
100,100,35,982906,139654
100,100,35,982231,139266
100,100,35,985314,138689
100,100,35,988560,139811
100,100,35,978246,139579
100,100,35,983588,139200
100,100,35,986850,138599
100,100,35,979628,138820
100,100,35,984701,139238
100,100,35,986023,139225
100,100,35,978992,138676
100,100,35,987672,139425
100,100,36,1008844,142190
100,100,36,1010219,141859
100,100,36,1010984,142610
100,100,36,1009031,141849
100,100,36,1002613,143166
100,100,36,1007851,142478
100,100,36,1013235,142779
100,100,36,1008534,142457
100,100,36,1005231,142272
100,100,36,1007539,141621
100,100,36,1012612,142749
100,100,36,1008754,142397
100,100,36,1008682,141089
100,100,36,1012465,142855
100,100,36,1005537,143042
100,100,36,1004128,141889
100,100,36,1007628,142920
100,100,36,1011008,141810
100,100,36,1013460,142514
100,100,36,1009427,142783
100,100,37,1068722,148275
100,100,37,1033324,146456
100,100,37,1034571,147026
100,100,37,1034168,146197
100,100,37,1042845,146772
100,100,37,1036333,146940
100,100,37,1040259,147338
100,100,37,1035119,147643
100,100,37,1037677,145476
100,100,37,1034792,146996
100,100,37,1042432,146405
100,100,37,1035242,146311
100,100,37,1037214,146702
100,100,37,1039527,146178
100,100,37,1037312,145375
100,100,37,1036495,145156
100,100,37,1027141,147009
100,100,37,1041878,148037
100,100,37,1030412,146811
100,100,37,1034278,146044
100,100,38,1064153,158555
100,100,38,1065399,158866
100,100,38,1062129,158540
100,100,38,1059658,159993
100,100,38,1061686,159160
100,100,38,1058863,157820
100,100,38,1057748,158737
100,100,38,1063222,158053
100,100,38,1064953,157936
100,100,38,1066498,158105
100,100,38,1063069,158570
100,100,38,1072800,159423
100,100,38,1062421,158893
100,100,38,1066499,160054
100,100,38,1060466,159369
100,100,38,1060718,158323
100,100,38,1060030,158324
100,100,38,1059660,157633
100,100,38,1062876,158749
100,100,38,1056720,159772
100,100,39,1087340,160966
100,100,39,1086675,159992
100,100,39,1094301,160891
100,100,39,1092044,161024
100,100,39,1088519,161450
100,100,39,1089661,161221
100,100,39,1085311,160621
100,100,39,1091587,160883
100,100,39,1087431,161277
100,100,39,1094487,161657
100,100,39,1089531,161658
100,100,39,1090605,161731
100,100,39,1088140,161004
100,100,39,1086359,160290
100,100,39,1087822,161752
100,100,39,1081224,160280
100,100,39,1084543,161479
100,100,39,1089172,160036
100,100,39,1087172,161382
100,100,39,1090417,161548
100,100,40,1114933,165257
100,100,40,1111175,165825
100,100,40,1112561,195928
100,100,40,1109918,165721
100,100,40,1118336,167190
100,100,40,1113785,165947
100,100,40,1111784,164922
100,100,40,1107362,166999
100,100,40,1116332,165705
100,100,40,1112487,166391
100,100,40,1118668,165675
100,100,40,1108332,165581
100,100,40,1112738,165051
100,100,40,1109353,165942
100,100,40,1117579,165952
100,100,40,1114446,165317
100,100,40,1123864,165748
100,100,40,1115217,165166
100,100,40,1111336,164615
100,100,40,1117413,165997
100,100,41,1143612,167632
100,100,41,1138888,167148
100,100,41,1139354,170150
100,100,41,1147485,168428
100,100,41,1141389,168272
100,100,41,1132824,168287
100,100,41,1139649,167505
100,100,41,1139064,168643
100,100,41,1136518,167332
100,100,41,1140323,168229
100,100,41,1145006,168694
100,100,41,1136448,166867
100,100,41,1135726,168831
100,100,41,1137183,169682
100,100,41,1170667,167688
100,100,41,1136748,168576
100,100,41,1143109,168945
100,100,41,1140769,167942
100,100,41,1141396,167511
100,100,41,1139156,168692
100,100,42,1163948,170902
100,100,42,1153713,171309
100,100,42,1163745,170021
100,100,42,1159025,170944
100,100,42,1167152,171591
100,100,42,1158401,170514
100,100,42,1156377,171111
100,100,42,1162749,170859
100,100,42,1164436,170510
100,100,42,1161291,173673
100,100,42,1172215,171302
100,100,42,1159996,173186
100,100,42,1173185,171162
100,100,42,1167152,169575
100,100,42,1173360,172554
100,100,42,1157820,171809
100,100,42,1166432,169581
100,100,42,1166361,171159
100,100,42,1164262,171410
100,100,42,1165791,171337
100,100,43,1191890,174957
100,100,43,1193498,173705
100,100,43,1197062,173207
100,100,43,1194088,173120
100,100,43,1196153,173373
100,100,43,1192427,172614
100,100,43,1192212,174045
100,100,43,1190710,173868
100,100,43,1187604,173468
100,100,43,1195282,172556
100,100,43,1197799,174270
100,100,43,1189976,172641
100,100,43,1191720,172984
100,100,43,1191897,174375
100,100,43,1195629,174172
100,100,43,1188682,173213
100,100,43,1192703,173975
100,100,43,1193956,175146
100,100,43,1196543,173424
100,100,43,1188672,173794
100,100,44,1216676,176192
100,100,44,1221634,176249
100,100,44,1218588,177331
100,100,44,1222567,176881
100,100,44,1217846,176778
100,100,44,1226013,176506
100,100,44,1218096,176969
100,100,44,1220885,176083
100,100,44,1224174,176171
100,100,44,1221997,176289
100,100,44,1221782,177162
100,100,44,1223459,176380
100,100,44,1219986,176291
100,100,44,1220247,176193
100,100,44,1216922,175234
100,100,44,1213641,175822
100,100,44,1221794,175921
100,100,44,1217528,175584
100,100,44,1221907,177361
100,100,44,1220320,174901
100,100,45,1255170,181604
100,100,45,1245034,180701
100,100,45,1236606,180069
100,100,45,1243505,180236
100,100,45,1245766,180807
100,100,45,1245265,179554
100,100,45,1243889,180770
100,100,45,1246956,179409
100,100,45,1246261,181477
100,100,45,1234148,180587
100,100,45,1241534,180927
100,100,45,1242749,180207
100,100,45,1248514,180030
100,100,45,1248115,181022
100,100,45,1248706,181266
100,100,45,1236104,179127
100,100,45,1249872,184630
100,100,45,1243177,180271
100,100,45,1238520,179987
100,100,45,1243043,181651
100,100,46,1272036,182703
100,100,46,1267168,183989
100,100,46,1277373,182704
100,100,46,1273284,182860
100,100,46,1271589,183095
100,100,46,1272487,184441
100,100,46,1273646,181927
100,100,46,1268402,183637
100,100,46,1267051,183358
100,100,46,1266148,183048
100,100,46,1269678,183728
100,100,46,1273129,183478
100,100,46,1270912,183211
100,100,46,1268234,182836
100,100,46,1276602,182839
100,100,46,1268729,182555
100,100,46,1271335,182799
100,100,46,1271504,181795
100,100,46,1270288,183863
100,100,46,1267797,182770
100,100,47,1293750,184421
100,100,47,1295177,185985
100,100,47,1301439,186306
100,100,47,1297266,185461
100,100,47,1289642,184636
100,100,47,1303506,184900
100,100,47,1296381,184762
100,100,47,1297266,184807
100,100,47,1300443,185733
100,100,47,1300310,185186
100,100,47,1283349,185110
100,100,47,1290808,185863
100,100,47,1299400,186393
100,100,47,1299339,185413
100,100,47,1290536,184411
100,100,47,1303022,183606
100,100,47,1297943,184436
100,100,47,1295007,185981
100,100,47,1288790,184338
100,100,47,1296155,185287
100,100,48,1324867,188290
100,100,48,1328194,187547
100,100,48,1324559,187524
100,100,48,1353869,188325
100,100,48,1326250,187899
100,100,48,1331853,187194
100,100,48,1351157,187307
100,100,48,1322786,187097
100,100,48,1320910,188422
100,100,48,1324844,187660
100,100,48,1323557,186796
100,100,48,1324057,188732
100,100,48,1322997,187583
100,100,48,1309564,189082
100,100,48,1329088,188172
100,100,48,1328989,187848
100,100,48,1319922,187690
100,100,48,1328602,188451
100,100,48,1323814,188693
100,100,48,1322003,188116
100,100,49,1352414,190259
100,100,49,1348249,189346
100,100,49,1348758,189369
100,100,49,1354281,191059
100,100,49,1353105,190605
100,100,49,1353277,190122
100,100,49,1343899,189002
100,100,49,1370238,191139
100,100,49,1352843,190306
100,100,49,1352730,190184
100,100,49,1354821,189269
100,100,49,1348134,190094
100,100,49,1349124,190547
100,100,49,1377418,190494
100,100,49,1344534,188601
100,100,49,1340422,189168
100,100,49,1353150,192625
100,100,49,1357207,190175
100,100,49,1341579,188427
100,100,49,1350722,188708
100,100,50,1380750,193935
100,100,50,1375405,193937
100,100,50,1373356,194913
100,100,50,1375572,194810
100,100,50,1370625,194815
100,100,50,1380790,194259
100,100,50,1366240,194177
100,100,50,1368471,194062
100,100,50,1373560,196004
100,100,50,1365123,192724
100,100,50,1374673,193170
100,100,50,1366546,195421
100,100,50,1372718,193502
100,100,50,1375068,194459
100,100,50,1374459,194661
100,100,50,1376164,193494
100,100,50,1374703,193907
100,100,50,1376984,195392
100,100,50,1370216,194128
100,100,50,1376907,194530
100,100,51,1406682,196909
100,100,51,1397455,197508
100,100,51,1408240,197686
100,100,51,1404853,198423
100,100,51,1410244,197597
100,100,51,1403690,197465
100,100,51,1410204,198206
100,100,51,1404658,197531
100,100,51,1409183,196584
100,100,51,1404571,196740
100,100,51,1407562,198878
100,100,51,1404705,197694
100,100,51,1404036,197471
100,100,51,1410397,197633
100,100,51,1442501,198361
100,100,51,1414726,198656
100,100,51,1404712,196850
100,100,51,1403255,197752
100,100,51,1405854,197787
100,100,51,1400106,198085
100,100,52,1424674,201593
100,100,52,1432785,201048
100,100,52,1429924,201159
100,100,52,1429530,201585
100,100,52,1433819,201044
100,100,52,1420243,202453
100,100,52,1434638,201883
100,100,52,1425828,201748
100,100,52,1441793,200680
100,100,52,1431560,204495
100,100,52,1463849,201406
100,100,52,1429711,201053
100,100,52,1430047,200971
100,100,52,1430440,202283
100,100,52,1459548,200243
100,100,52,1421150,201506
100,100,52,1440223,201764
100,100,52,1428874,201998
100,100,52,1428973,200497
100,100,52,1435642,201037
100,100,53,1461176,204749
100,100,53,1456099,204601
100,100,53,1461192,205523
100,100,53,1460432,204696
100,100,53,1458244,203794
100,100,53,1460276,204082
100,100,53,1448794,204412
100,100,53,1454390,203294
100,100,53,1460830,205547
100,100,53,1453734,205185
100,100,53,1457970,204956
100,100,53,1491056,204344
100,100,53,1459305,203832
100,100,53,1455162,203946
100,100,53,1462991,203859
100,100,53,1452099,204172
100,100,53,1459157,204947
100,100,53,1458294,203398
100,100,53,1458216,204446
100,100,53,1465666,203009
100,100,54,1476594,207999
100,100,54,1481852,205826
100,100,54,1487701,206113
100,100,54,1479063,206160
100,100,54,1477637,206366
100,100,54,1479881,207091
100,100,54,1484381,207103
100,100,54,1484652,206404
100,100,54,1488497,205389
100,100,54,1488214,206735
100,100,54,1486982,207838
100,100,54,1480671,207823
100,100,54,1511342,206304
100,100,54,1484627,206555
100,100,54,1495281,208894
100,100,54,1483702,208258
100,100,54,1484123,206779
100,100,54,1515763,208076
100,100,54,1479944,207437
100,100,54,1483111,206701
100,100,55,1510291,208036
100,100,55,1516375,209684
100,100,55,1511118,206712
100,100,55,1540970,209911
100,100,55,1512218,207173
100,100,55,1518322,210614
100,100,55,1509914,208578
100,100,55,1509972,207216
100,100,55,1509878,207988
100,100,55,1501486,207855
100,100,55,1516026,210386
100,100,55,1507319,208691
100,100,55,1504958,207879
100,100,55,1503360,206758
100,100,55,1513855,208011
100,100,55,1505932,207217
100,100,55,1520900,208930
100,100,55,1511275,208676
100,100,55,1516152,208993
100,100,55,1512620,208586
100,100,56,1530909,211005
100,100,56,1534551,209385
100,100,56,1540560,211252
100,100,56,1540318,211382
100,100,56,1543996,211559
100,100,56,1539766,211400
100,100,56,1540800,211231
100,100,56,1529817,211447
100,100,56,1536650,211715
100,100,56,1532393,211476
100,100,56,1538110,212647
100,100,56,1538691,211428
100,100,56,1536778,211158
100,100,56,1530839,211903
100,100,56,1541292,211326
100,100,56,1538006,210977
100,100,56,1549571,211951
100,100,56,1534215,214942
100,100,56,1540350,214325
100,100,56,1536682,210010
100,100,57,1567696,218058
100,100,57,1596374,214810
100,100,57,1573174,217814
100,100,57,1570955,214849
100,100,57,1568368,214846
100,100,57,1570083,214467
100,100,57,1567050,215532
100,100,57,1565133,214009
100,100,57,1563567,213932
100,100,57,1564314,215579
100,100,57,1573905,217465
100,100,57,1569413,215500
100,100,57,1572136,215568
100,100,57,1568171,215562
100,100,57,1569696,215195
100,100,57,1562628,214989
100,100,57,1567492,214076
100,100,57,1560214,217392
100,100,57,1570259,214340
100,100,57,1567748,215987
100,100,58,1600605,218797
100,100,58,1591604,219145
100,100,58,1587946,219755
100,100,58,1582887,219252
100,100,58,1595112,221083
100,100,58,1597517,219945
100,100,58,1601049,220675
100,100,58,1584516,218661
100,100,58,1590749,219959
100,100,58,1590218,218728
100,100,58,1596124,219062
100,100,58,1586004,218559
100,100,58,1594643,219243
100,100,58,1595739,220941
100,100,58,1591262,220175
100,100,58,1597136,219888
100,100,58,1597766,219587
100,100,58,1593761,219703
100,100,58,1591873,219516
100,100,58,1587058,218626
100,100,59,1624169,224250
100,100,59,1621223,223681
100,100,59,1624173,223553
100,100,59,1617148,223355
100,100,59,1610490,222622
100,100,59,1630337,224186
100,100,59,1619047,222777
100,100,59,1615574,224467
100,100,59,1613949,224456
100,100,59,1618803,222653
100,100,59,1621671,223837
100,100,59,1619498,223535
100,100,59,1623385,223805
100,100,59,1617646,224048
100,100,59,1628342,223790
100,100,59,1616591,223773
100,100,59,1626283,224844
100,100,59,1613158,222280
100,100,59,1623141,224086
100,100,59,1616711,222937
100,100,60,1650071,225387
100,100,60,1647607,224755
100,100,60,1718181,257254
100,100,60,1639742,226143
100,100,60,1676275,225227
100,100,60,1647386,225717
100,100,60,1657638,226196
100,100,60,1654097,228171
100,100,60,1653033,226911
100,100,60,1645213,226956
100,100,60,1650997,225140
100,100,60,1650737,226101
100,100,60,1654765,226682
100,100,60,1641814,224662
100,100,60,1648807,226524
100,100,60,1648289,226528
100,100,60,1677106,224274
100,100,60,1646575,229150
100,100,60,1647179,225612
100,100,60,1655846,224859
100,100,61,1674687,229581
100,100,61,1669545,228421
100,100,61,1682715,228792
100,100,61,1677720,229186
100,100,61,1674235,228522
100,100,61,1670891,228085
100,100,61,1681977,229658
100,100,61,1667672,229139
100,100,61,1674402,229693
100,100,61,1668448,228175
100,100,61,1671505,229095
100,100,61,1677924,227428
100,100,61,1672374,229536
100,100,61,1665105,228129
100,100,61,1669632,228014
100,100,61,1667466,229704
100,100,61,1685328,231437
100,100,61,1665770,227224
100,100,61,1667412,228839
100,100,61,1679273,230967
100,100,62,1700058,233205
100,100,62,1702723,231849
100,100,62,1694885,231848
100,100,62,1700064,233490
100,100,62,1703229,233430
100,100,62,1701657,231651
100,100,62,1696434,231499
100,100,62,1700120,232044
100,100,62,1710142,231593
100,100,62,1725072,231717
100,100,62,1701734,231978
100,100,62,1702464,232714
100,100,62,1695728,232447
100,100,62,1687289,231593
100,100,62,1691715,233006
100,100,62,1695395,231916
100,100,62,1703312,231407
100,100,62,1696213,232646
100,100,62,1706174,231527
100,100,62,1708468,235341
100,100,63,1725362,234558
100,100,63,1732893,233631
100,100,63,1726665,233906
100,100,63,1756576,233464
100,100,63,1735497,233134
100,100,63,1718481,233536
100,100,63,1723780,233273
100,100,63,1727136,233897
100,100,63,1726481,233114
100,100,63,1729389,235250
100,100,63,1735873,232958
100,100,63,1725153,234103
100,100,63,1733007,233305
100,100,63,1727295,233468
100,100,63,1732673,233617
100,100,63,1731878,233785
100,100,63,1732630,233462
100,100,63,1719898,263208
100,100,63,1736126,232289
100,100,63,1762283,234170
100,100,64,1742807,236517
100,100,64,1749165,239979
100,100,64,1737239,236008
100,100,64,1749585,237425
100,100,64,1750444,239163
100,100,64,1751144,237013
100,100,64,1744344,236067
100,100,64,1753433,237677
100,100,64,1750309,235966
100,100,64,1755468,237104
100,100,64,1742487,236943
100,100,64,1748221,239078
100,100,64,1741809,236276
100,100,64,1743810,236244
100,100,64,1744604,238441
100,100,64,1752217,237115
100,100,64,1741133,236846
100,100,64,1758962,237023
100,100,64,1744441,237250
100,100,64,1753453,237668
100,100,65,1771049,239216
100,100,65,1767101,237038
100,100,65,1761636,239455
100,100,65,1766392,238004
100,100,65,1763675,238246
100,100,65,1778718,237039
100,100,65,1771536,238135
100,100,65,1767037,237148
100,100,65,1759988,239966
100,100,65,1772361,237967
100,100,65,1772819,238511
100,100,65,1767934,238733
100,100,65,1767848,238265
100,100,65,1766382,237159
100,100,65,1770859,238091
100,100,65,1766667,237584
100,100,65,1773061,237844
100,100,65,1782542,250152
100,100,65,1771554,238209
100,100,65,1767360,238199
100,100,66,1800204,242829
100,100,66,1800130,239820
100,100,66,1792537,242982
100,100,66,1794134,240884
100,100,66,1794056,242039
100,100,66,1795535,240557
100,100,66,1796053,240268
100,100,66,1798696,240011
100,100,66,1798371,240381
100,100,66,1792772,241638
100,100,66,1795435,239616
100,100,66,1796508,241132
100,100,66,1799739,240759
100,100,66,1789880,240255
100,100,66,1795233,240476
100,100,66,1800755,239604
100,100,66,1800544,240992
100,100,66,1791601,239524
100,100,66,1797511,240544
100,100,66,1802376,242119
100,100,67,1819210,245192
100,100,67,1819779,242321
100,100,67,1820347,243418
100,100,67,1821415,242502
100,100,67,1820208,244118
100,100,67,1829561,244508
100,100,67,1821740,242688
100,100,67,1819813,242450
100,100,67,1820198,242303
100,100,67,1816230,242267
100,100,67,1825271,241915
100,100,67,1820670,242355
100,100,67,1818436,245537
100,100,67,1824557,242748
100,100,67,1851757,243519
100,100,67,1813494,241863
100,100,67,1823650,242592
100,100,67,1825833,243163
100,100,67,1817570,241887
100,100,67,1822473,243633
100,100,68,1847106,245662
100,100,68,1849574,244395
100,100,68,1840464,245840
100,100,68,1854111,243504
100,100,68,1849603,244730
100,100,68,1847930,245133
100,100,68,1839433,246565
100,100,68,1847989,245136
100,100,68,1851997,245193
100,100,68,1850381,280061
100,100,68,1847247,245441
100,100,68,1843427,244660
100,100,68,1884088,246127
100,100,68,1852238,246945
100,100,68,1841613,246100
100,100,68,1843420,246110
100,100,68,1836089,245511
100,100,68,1839700,246329
100,100,68,1845483,245717
100,100,68,1844011,244462
100,100,69,1875833,249092
100,100,69,1875801,247511
100,100,69,1878919,246909
100,100,69,1880917,248248
100,100,69,1872623,247201
100,100,69,1874752,247890
100,100,69,1867984,249610
100,100,69,1878166,245886
100,100,69,1878486,250874
100,100,69,1879384,247022
100,100,69,1874101,247733
100,100,69,1871647,248371
100,100,69,1870814,248067
100,100,69,1872009,246862
100,100,69,1867016,248316
100,100,69,1882526,247318
100,100,69,1883919,247323
100,100,69,1875761,246786
100,100,69,1874699,247214
100,100,69,1883618,248187
100,100,70,1905689,249847
100,100,70,1908090,250085
100,100,70,1932349,249710
100,100,70,1904822,250108
100,100,70,1899733,250406
100,100,70,1910549,251187
100,100,70,1911668,250224
100,100,70,1901942,249453
100,100,70,1902930,249962
100,100,70,1901024,250682
100,100,70,1903675,250818
100,100,70,1891988,252378
100,100,70,1897667,248455
100,100,70,1892210,250320
100,100,70,1900221,249261
100,100,70,1899731,249387
100,100,70,1904330,251039
100,100,70,1900435,250304
100,100,70,1901675,249352
100,100,70,1902535,249386
100,100,71,1918834,282283
100,100,71,1923891,252584
100,100,71,1930543,252166
100,100,71,1926340,252398
100,100,71,1928332,251679
100,100,71,1935384,254212
100,100,71,1927693,251540
100,100,71,1931839,252720
100,100,71,1928265,251896
100,100,71,1929491,252833
100,100,71,1948853,251143
100,100,71,1928584,253347
100,100,71,1930036,250404
100,100,71,1927417,255236
100,100,71,1932283,252452
100,100,71,1934798,251159
100,100,71,1912811,250594
100,100,71,1927474,251781
100,100,71,1926027,251838
100,100,71,1921390,252583
100,100,72,1959286,256215
100,100,72,1947512,255485
100,100,72,1944905,254809
100,100,72,1956062,255290
100,100,72,1963740,255095
100,100,72,1951884,254742
100,100,72,1955880,256385
100,100,72,1954438,255075
100,100,72,1955293,256321
